"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0487","C348","GoFood","TropicalCleanse","1","40000","0","FreeOngkir","0","10000","0.0","40000.0","1","subscription","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0488","C694","Website","GreenJuice","2","80000","0","FreeOngkir","1","10000","0.0","80000.0","0","subscription","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0489","C295","Website","TropicalCleanse","2","70000","0","FreeOngkir","0","10000","0.0","70000.0","0","none","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-12"
"O0490","C588","Website","TropicalCleanse","3","105000","0","FreeOngkir","1","15000","0.0","105000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0491","C212","Website","BerryBoost","3","120000","0","FreeOngkir","1","20000","0.0","120000.0","0","subscription","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-30"
"O0492","C629","GrabFood","TropicalCleanse","1","40000","0","Diskon10%","1","15000","4000.0","36000.0","1","subscription","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0493","C503","Gym","TropicalCleanse","2","80000","0","Diskon20%","0","20000","16000.0","64000.0","0","discount","2024-11-29",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-01-24"
"O0494","C490","Website","GreenJuice","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0495","C324","Website","TropicalCleanse","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","1","subscription","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0496","C192","Website","GreenJuice","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","0","none","2024-11-14",NULL,NULL,"4","Puas banget!",NULL,NULL,NULL,"2025-03-12"
"O0497","C382","GrabFood","GreenJuice","2","70000","0","FreeTrial","0","5000","0.0","70000.0","0","discount","2024-11-24",NULL,NULL,"3","Kemasan oke",NULL,NULL,NULL,"2025-02-16"
"O0498","C277","GoFood","GreenJuice","1","35000","0","Tidak","0","5000","0.0","35000.0","1","discount","2024-11-16",NULL,NULL,"4","Terlambat datang",NULL,NULL,NULL,"2025-01-31"
"O0499","C181","GoFood","TropicalCleanse","3","135000","0","Tidak","0","5000","0.0","135000.0","1","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0500","C408","GoFood","BerryBoost","1","40000","0","Diskon20%","0","15000","8000.0","32000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0501","C267","Website","TropicalCleanse","2","80000","0","FreeOngkir","1","10000","0.0","80000.0","0","none","2024-12-12",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-02-16"
"O0502","C591","GoFood","TropicalCleanse","1","40000","0","Tidak","0","20000","0.0","40000.0","0","none","2024-11-02",NULL,NULL,"4","Enak dan segar!",NULL,NULL,NULL,"2025-03-15"
"O0503","C081","GoFood","GreenJuice","3","105000","0","Diskon20%","1","20000","21000.0","84000.0","0","subscription","2024-11-17",NULL,NULL,"2","Enak dan segar!",NULL,NULL,NULL,"2025-02-18"
"O0504","C647","GoFood","BerryBoost","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","0","none","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0505","C620","Website","GreenJuice","2","90000","0","FreeTrial","0","10000","0.0","90000.0","0","subscription","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-24"
"O0506","C024","GrabFood","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","discount","2024-12-21","CMP0033","Produk rusak","3","Puas banget!",NULL,NULL,NULL,"2025-01-17"
"O0507","C098","Gym","GreenJuice","3","105000","0","Diskon10%","1","5000","10500.0","94500.0","0","subscription","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-09"
"O0508","C107","GoFood","BerryBoost","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","subscription","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-03"
"O0509","C135","GrabFood","BerryBoost","1","45000","0","FreeTrial","1","20000","0.0","45000.0","1","subscription","2024-11-19",NULL,NULL,"4","Sesuai deskripsi",NULL,NULL,NULL,"2025-03-09"
"O0510","C554","GoFood","BerryBoost","3","135000","0","Diskon20%","0","20000","27000.0","108000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0511","C537","GoFood","GreenJuice","2","80000","0","Tidak","0","15000","0.0","80000.0","0","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0512","C423","Website","BerryBoost","1","45000","0","Tidak","0","20000","0.0","45000.0","0","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-03"
"O0513","C548","GoFood","GreenJuice","2","80000","0","Diskon10%","0","10000","8000.0","72000.0","1","subscription","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-02"
"O0514","C008","Website","GreenJuice","3","120000","0","FreeOngkir","1","20000","0.0","120000.0","0","subscription","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0515","C388","Website","GreenJuice","3","105000","0","Tidak","0","15000","0.0","105000.0","0","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-29"
"O0516","C292","GrabFood","GreenJuice","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","0","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0517","C633","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","5000","0.0","70000.0","1","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0518","C191","Website","BerryBoost","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0519","C223","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","subscription","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0520","C058","GrabFood","BerryBoost","3","120000","0","Tidak","0","20000","0.0","120000.0","1","none","2024-11-26",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL,"2025-02-04"
"O0521","C013","Gym","TropicalCleanse","1","40000","0","Diskon10%","1","5000","4000.0","36000.0","0","none","2024-12-21","CMP0024","Produk rusak",NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0522","C204","GrabFood","BerryBoost","3","135000","1","Diskon10%","0","15000","13500.0","121500.0","0","subscription","2024-11-16","CMP0010","Produk rusak",NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0523","C331","GoFood","BerryBoost","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","1","discount","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0524","C370","GrabFood","BerryBoost","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0525","C599","Website","BerryBoost","1","35000","0","Tidak","0","10000","0.0","35000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0526","C381","Website","GreenJuice","1","45000","0","FreeTrial","1","5000","0.0","45000.0","1","discount","2024-11-18",NULL,NULL,"5","Gak enak",NULL,NULL,NULL,"2025-01-12"
"O0527","C062","GoFood","TropicalCleanse","3","105000","0","FreeOngkir","1","15000","0.0","105000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-15"
"O0528","C450","Website","GreenJuice","2","90000","0","Tidak","0","20000","0.0","90000.0","1","subscription","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0529","C573","GoFood","GreenJuice","1","45000","0","Diskon10%","1","15000","4500.0","40500.0","1","discount","2024-11-02",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL,"2025-02-07"
"O0530","C614","Website","TropicalCleanse","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","0","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0531","C654","Website","BerryBoost","1","45000","0","Tidak","0","5000","0.0","45000.0","0","discount","2024-11-15","CMP0037","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-03-06"
"O0532","C675","GrabFood","BerryBoost","3","135000","0","Diskon20%","0","15000","27000.0","108000.0","0","subscription","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0533","C420","Website","BerryBoost","3","135000","0","Tidak","0","5000","0.0","135000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-24"
"O0534","C207","GoFood","BerryBoost","1","45000","0","Diskon10%","0","15000","4500.0","40500.0","0","subscription","2024-11-06",NULL,NULL,"2","Kurang manis",NULL,NULL,NULL,"2025-01-14"
"O0535","C051","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","1","discount","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-16"
"O0536","C480","Website","TropicalCleanse","3","120000","0","Tidak","0","15000","0.0","120000.0","0","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0537","C542","GrabFood","GreenJuice","1","35000","1","FreeOngkir","1","20000","0.0","35000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0538","C195","GoFood","BerryBoost","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","0","subscription","2024-12-12","CMP0039","Produk rusak",NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0539","C654","Website","GreenJuice","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","0","discount","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0540","C517","GoFood","TropicalCleanse","3","120000","0","FreeTrial","0","15000","0.0","120000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0541","C381","GrabFood","GreenJuice","3","120000","0","Diskon20%","0","15000","24000.0","96000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-22"
"O0542","C369","GoFood","GreenJuice","1","45000","0","FreeOngkir","0","10000","0.0","45000.0","1","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0543","C310","Website","BerryBoost","1","40000","0","Tidak","0","15000","0.0","40000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0544","C567","GoFood","TropicalCleanse","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","1","subscription","2024-11-17",NULL,NULL,"5","Gak enak",NULL,NULL,NULL,"2025-03-07"
"O0545","C597","Website","GreenJuice","1","45000","0","FreeTrial","1","15000","0.0","45000.0","0","discount","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-01"
"O0546","C495","GoFood","TropicalCleanse","3","135000","0","FreeOngkir","0","5000","0.0","135000.0","0","discount","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0547","C591","Website","BerryBoost","2","80000","0","Diskon10%","1","5000","8000.0","72000.0","0","none","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0548","C233","GrabFood","BerryBoost","3","135000","0","Diskon10%","0","10000","13500.0","121500.0","1","none","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0549","C335","GoFood","BerryBoost","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","0","discount","2024-11-29",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL,"2025-03-06"
"O0550","C228","Website","GreenJuice","1","35000","0","Diskon10%","1","20000","3500.0","31500.0","0","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-25"
"O0551","C269","Website","GreenJuice","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0552","C668","Website","TropicalCleanse","3","135000","0","FreeOngkir","1","15000","0.0","135000.0","0","none","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0553","C590","Website","GreenJuice","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-12"
"O0554","C313","Gym","TropicalCleanse","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","0","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0555","C383","GrabFood","BerryBoost","1","45000","0","FreeTrial","1","15000","0.0","45000.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0556","C015","GoFood","BerryBoost","2","80000","0","Diskon10%","1","10000","8000.0","72000.0","1","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0557","C209","GoFood","GreenJuice","3","120000","0","FreeTrial","0","5000","0.0","120000.0","1","subscription","2024-12-31",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL,"2025-03-11"
"O0558","C386","Gym","TropicalCleanse","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","1","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0559","C055","GoFood","BerryBoost","1","40000","0","Tidak","1","15000","0.0","40000.0","0","discount","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0560","C111","Website","TropicalCleanse","2","70000","1","Diskon20%","1","15000","14000.0","56000.0","0","none","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0561","C497","GoFood","BerryBoost","1","45000","1","Diskon20%","1","5000","9000.0","36000.0","0","discount","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0562","C254","Website","GreenJuice","2","90000","0","Diskon10%","0","15000","9000.0","81000.0","0","none","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-09"
"O0563","C242","Website","BerryBoost","3","120000","0","Tidak","1","5000","0.0","120000.0","0","none","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-06"
"O0564","C569","Website","GreenJuice","2","90000","0","Tidak","0","10000","0.0","90000.0","0","discount","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-05"
"O0565","C428","GoFood","GreenJuice","2","90000","0","Diskon20%","0","10000","18000.0","72000.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-31"
"O0566","C595","GoFood","BerryBoost","1","40000","0","Tidak","1","20000","0.0","40000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0567","C149","Gym","BerryBoost","2","70000","0","FreeTrial","0","15000","0.0","70000.0","1","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0568","C150","GrabFood","GreenJuice","2","80000","0","FreeTrial","1","15000","0.0","80000.0","1","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0569","C156","Website","BerryBoost","1","45000","0","Diskon20%","0","10000","9000.0","36000.0","1","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0570","C237","Website","BerryBoost","3","120000","0","Tidak","0","15000","0.0","120000.0","1","none","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-29"
"O0571","C189","GoFood","BerryBoost","1","35000","0","Diskon10%","1","15000","3500.0","31500.0","0","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0572","C423","GrabFood","BerryBoost","1","35000","0","FreeTrial","0","20000","0.0","35000.0","0","subscription","2024-12-14",NULL,NULL,"4","Terlambat datang",NULL,NULL,NULL,"2025-01-29"
"O0573","C333","GrabFood","GreenJuice","2","70000","0","Tidak","1","20000","0.0","70000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0574","C627","GoFood","TropicalCleanse","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","0","discount","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0575","C252","GoFood","TropicalCleanse","1","45000","0","Tidak","1","10000","0.0","45000.0","0","discount","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-08"
"O0576","C299","Website","GreenJuice","2","80000","0","FreeOngkir","1","10000","0.0","80000.0","0","subscription","2024-11-04",NULL,NULL,"3","Rekomended!",NULL,NULL,NULL,"2025-02-26"
"O0577","C475","GoFood","TropicalCleanse","3","105000","0","Diskon20%","1","10000","21000.0","84000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-24"
"O0578","C403","Website","BerryBoost","1","40000","0","Tidak","0","20000","0.0","40000.0","0","discount","2024-11-05","CMP0036","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-02-22"
"O0579","C093","Website","TropicalCleanse","3","105000","0","FreeOngkir","0","20000","0.0","105000.0","0","subscription","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-02"
"O0580","C650","Website","TropicalCleanse","2","90000","0","Diskon20%","1","20000","18000.0","72000.0","1","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-16"
"O0581","C564","Website","BerryBoost","2","90000","0","Tidak","0","10000","0.0","90000.0","1","none","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0582","C184","GoFood","GreenJuice","3","120000","0","FreeOngkir","1","10000","0.0","120000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0583","C004","GrabFood","BerryBoost","2","80000","0","Diskon20%","0","20000","16000.0","64000.0","0","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-21"
"O0584","C244","GoFood","GreenJuice","2","80000","0","Diskon20%","0","15000","16000.0","64000.0","1","discount","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-28"
"O0585","C635","GoFood","BerryBoost","1","35000","0","Tidak","0","5000","0.0","35000.0","1","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0586","C684","GrabFood","GreenJuice","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0587","C626","GoFood","TropicalCleanse","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","0","subscription","2024-12-17",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL,"2025-03-26"
"O0588","C096","Website","GreenJuice","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0589","C282","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-12"
"O0590","C496","GoFood","TropicalCleanse","2","80000","0","Diskon10%","0","15000","8000.0","72000.0","1","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0591","C133","GoFood","TropicalCleanse","3","135000","0","Tidak","1","10000","0.0","135000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0592","C298","Website","BerryBoost","2","90000","0","Tidak","0","20000","0.0","90000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0593","C424","Website","TropicalCleanse","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0594","C316","GoFood","GreenJuice","1","35000","0","Diskon10%","1","5000","3500.0","31500.0","0","discount","2024-12-21","CMP0040","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0595","C180","Website","GreenJuice","3","120000","0","Tidak","0","20000","0.0","120000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0596","C160","GoFood","TropicalCleanse","2","80000","0","Diskon10%","1","15000","8000.0","72000.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0597","C579","Website","TropicalCleanse","1","35000","0","Diskon10%","1","15000","3500.0","31500.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-28"
"O0598","C068","Website","BerryBoost","2","80000","0","Tidak","0","20000","0.0","80000.0","0","subscription","2024-11-02",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-01-20"
"O0599","C192","Website","GreenJuice","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0600","C381","GrabFood","GreenJuice","1","45000","0","FreeOngkir","1","10000","0.0","45000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0601","C095","GoFood","GreenJuice","3","105000","0","FreeTrial","1","15000","0.0","105000.0","0","discount","2024-12-21",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-02-26"
"O0602","C336","GrabFood","BerryBoost","3","135000","1","FreeOngkir","0","20000","0.0","135000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-19"
"O0603","C535","Website","BerryBoost","3","135000","0","Diskon10%","1","5000","13500.0","121500.0","0","subscription","2024-12-23","CMP0026","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-01-15"
"O0604","C534","GrabFood","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","1","none","2024-12-19","CMP0006","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0605","C284","Website","GreenJuice","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0606","C212","Website","GreenJuice","2","70000","0","Tidak","0","10000","0.0","70000.0","0","subscription","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0607","C073","GoFood","GreenJuice","3","120000","0","FreeOngkir","1","5000","0.0","120000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-09"
"O0608","C109","Website","GreenJuice","2","70000","0","Tidak","0","20000","0.0","70000.0","0","none","2024-11-21","CMP0015","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0609","C632","Website","BerryBoost","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-15"
"O0610","C582","Website","TropicalCleanse","2","70000","0","Tidak","1","20000","0.0","70000.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0611","C482","Gym","BerryBoost","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-30"
"O0612","C333","GoFood","BerryBoost","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0613","C619","Website","BerryBoost","2","90000","0","Diskon10%","0","15000","9000.0","81000.0","1","discount","2024-12-04",NULL,NULL,"3","Sesuai deskripsi",NULL,NULL,NULL,"2025-03-15"
"O0614","C546","GoFood","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0615","C349","GrabFood","TropicalCleanse","2","80000","0","Diskon10%","0","10000","8000.0","72000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0616","C679","Website","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","0","discount","2024-11-23",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL,"2025-03-27"
"O0617","C456","Website","GreenJuice","1","45000","0","Tidak","1","20000","0.0","45000.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0618","C336","GoFood","BerryBoost","1","35000","0","Tidak","1","5000","0.0","35000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0619","C151","Website","TropicalCleanse","2","80000","0","Diskon10%","0","15000","8000.0","72000.0","0","subscription","2024-12-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0620","C307","GrabFood","TropicalCleanse","2","80000","0","FreeTrial","1","5000","0.0","80000.0","0","discount","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-14"
"O0621","C627","GoFood","BerryBoost","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","0","discount","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0622","C113","GrabFood","BerryBoost","2","90000","0","Diskon20%","1","20000","18000.0","72000.0","0","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-06"
"O0623","C391","GoFood","TropicalCleanse","1","40000","0","Diskon20%","1","15000","8000.0","32000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-25"
"O0624","C428","Website","TropicalCleanse","1","35000","0","Diskon20%","0","20000","7000.0","28000.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0625","C674","Gym","BerryBoost","1","35000","0","Diskon10%","0","20000","3500.0","31500.0","1","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-25"
"O0626","C639","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","1","discount","2024-11-14",NULL,NULL,"3","Terlambat datang",NULL,NULL,NULL,"2025-01-24"
"O0627","C592","GrabFood","BerryBoost","3","135000","0","FreeTrial","0","5000","0.0","135000.0","0","subscription","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
